x,y,t0,t1,Nx,Ny
45.2653195082,19.6534551310,2.2632659754,2.2637117813,45.2742356268,19.6522804819
45.2742356268,19.6522804819,2.2637117813,2.2641260143,45.2825202858,19.6511872429
45.2825202858,19.6511872429,2.2641260143,2.2644372939,45.2887458785,19.6503645879
45.2887458785,19.6503645879,2.2644372939,2.2650513724,45.3010274480,19.6487388499
45.3010274480,19.6487388499,2.2650513724,2.2652272781,45.3045455613,19.6482724549
45.3045455613,19.6482724549,2.2652272781,2.2659474082,45.3189481650,19.6463598802
45.3189481650,19.6463598802,2.2659474082,2.2665526532,45.3310530643,19.6447484153
45.3310530643,19.6447484153,2.2665526532,2.2675179040,45.3503580796,19.6421708553
45.3503580796,19.6421708553,2.2675179040,2.2683480258,45.3669605161,19.6399466852
45.3669605161,19.6399466852,2.2683480258,2.2692640849,45.3852816984,19.6374842629
45.3852816984,19.6374842629,2.2692640849,2.2699408048,45.3988160969,19.6356598094
45.3988160969,19.6356598094,2.2699408048,2.2699994713,45.3999894259,19.6355014275
45.3999894259,19.6355014275,2.2699994713,2.2706926497,45.4138529936,19.6336274470
45.4138529936,19.6336274470,2.2706926497,2.2715159081,45.4303181616,19.6313955583
45.4303181616,19.6313955583,2.2715159081,2.2724584788,45.4491695769,19.6288318865
45.4491695769,19.6288318865,2.2724584788,2.2732705591,45.4654111826,19.6266160076
45.4654111826,19.6266160076,2.2732705591,2.2736654954,45.4733099081,19.6255359831
45.4733099081,19.6255359831,2.2736654954,2.2746356625,45.4927132495,19.6228762645
45.4927132495,19.6228762645,2.2746356625,2.2746665537,45.4933310745,19.6227914213
45.4933310745,19.6227914213,2.2746665537,2.2752734319,45.5054686382,19.6211226884
45.5054686382,19.6211226884,2.2752734319,2.2761904944,45.5238098876,19.6185940541
45.5238098876,19.6185940541,2.2761904944,2.2762913875,45.5258277498,19.6183153460
45.5258277498,19.6183153460,2.2762913875,2.2767370634,45.5347412678,19.6170829887
45.5347412678,19.6170829887,2.2767370634,2.2775471496,45.5509429928,19.6148378986
45.5509429928,19.6148378986,2.2775471496,2.2780512604,45.5610252081,19.6134374829
45.5610252081,19.6134374829,2.2780512604,2.2783381910,45.5667638197,19.6126392572
45.5667638197,19.6126392572,2.2783381910,2.2789691351,45.5793827026,19.6108811082
45.5793827026,19.6108811082,2.2789691351,2.2797966950,45.5959338998,19.6085690474
45.5959338998,19.6085690474,2.2797966950,2.2798775077,45.5975501550,19.6083429033
45.5975501550,19.6083429033,2.2798775077,2.2802718343,45.6054366869,19.6072384944
45.6054366869,19.6072384944,2.2802718343,2.2805142490,45.6102849808,19.6065587804
45.6102849808,19.6065587804,2.2805142490,2.2809142580,45.6182851599,19.6054358983
45.6182851599,19.6054358983,2.2809142580,2.2809623755,45.6192475101,19.6053007178
45.6192475101,19.6053007178,2.2809623755,2.2815702733,45.6314054652,19.6035909061
45.6314054652,19.6035909061,2.2815702733,2.2817387451,45.6347749022,19.6031163975
45.6347749022,19.6031163975,2.2817387451,2.2819403366,45.6388067321,19.6025482330
45.6388067321,19.6025482330,2.2819403366,2.2821325790,45.6426515797,19.6020060394
45.6426515797,19.6020060394,2.2821325790,2.2823040079,45.6460801571,19.6015222357
45.6460801571,19.6015222357,2.2823040079,2.2826463149,45.6529262983,19.6005553033
45.6529262983,19.6005553033,2.2826463149,2.2829432104,45.6588642072,19.5997156986
45.6588642072,19.5997156986,2.2829432104,2.2833509552,45.6670191035,19.5985611810
45.6670191035,19.5985611810,2.2833509552,2.2841552853,45.6831057063,19.5962788691
45.6831057063,19.5962788691,2.2841552853,2.2849246004,45.6984920071,19.5940898606
45.6984920071,19.5940898606,2.2849246004,2.2850617522,45.7012350449,19.5936989870
45.7012350449,19.5936989870,2.2850617522,2.2851355220,45.7027104396,19.5934886705
45.7027104396,19.5934886705,2.2851355220,2.2853845380,45.7076907593,19.5927783275
45.7076907593,19.5927783275,2.2853845380,2.2857547543,45.7150950851,19.5917211021
45.7150950851,19.5917211021,2.2857547543,2.2860968308,45.7219366156,19.5907430171
45.7219366156,19.5907430171,2.2860968308,2.2863712410,45.7274248190,19.5899575618
45.7274248190,19.5899575618,2.2863712410,2.2871728016,45.7434560323,19.5876589101
45.7434560323,19.5876589101,2.2871728016,2.2875203975,45.7504079501,19.5866601051
45.7504079501,19.5866601051,2.2875203975,2.2877164300,45.7543285999,19.5860962796
45.7543285999,19.5860962796,2.2877164300,2.2877224951,45.7544499021,19.5860788291
45.7544499021,19.5860788291,2.2877224951,2.2884795362,45.7695907231,19.5838977861
45.7695907231,19.5838977861,2.2884795362,2.2887629047,45.7752580937,19.5830799244
45.7752580937,19.5830799244,2.2887629047,2.2888199653,45.7763993068,19.5829151381
45.7763993068,19.5829151381,2.2888199653,2.2891764717,45.7835294335,19.5818848412
45.7835294335,19.5818848412,2.2891764717,2.2901601681,45.8032033613,19.5790353843
45.8032033613,19.5790353843,2.2901601681,2.2903195977,45.8063919547,19.5785726559
45.8063919547,19.5785726559,2.2903195977,2.2906624820,45.8132496395,19.5775766079
45.8132496395,19.5775766079,2.2906624820,2.2913126995,45.8262539898,19.5756845556
45.8262539898,19.5756845556,2.2913126995,2.2913860620,45.8277212404,19.5754708143
45.8277212404,19.5754708143,2.2913860620,2.2921189851,45.8423797026,19.5733324926
45.8423797026,19.5733324926,2.2921189851,2.2926570908,45.8531418152,19.5717591361
45.8531418152,19.5717591361,2.2926570908,2.2936296138,45.8725922757,19.5689082495
45.8725922757,19.5689082495,2.2936296138,2.2942830089,45.8856601776,19.5669875534
45.8856601776,19.5669875534,2.2942830089,2.2948330326,45.8966606514,19.5653674145
45.8966606514,19.5653674145,2.2948330326,2.2952971462,45.9059429245,19.5639979772
45.9059429245,19.5639979772,2.2952971462,2.2959096611,45.9181932221,19.5621873623
45.9181932221,19.5621873623,2.2959096611,2.2968313213,45.9366264259,19.5594558335
45.9366264259,19.5594558335,2.2968313213,2.2975910443,45.9518208865,19.5571978517
45.9518208865,19.5571978517,2.2975910443,2.2981810143,45.9636202854,19.5554404136
45.9636202854,19.5554404136,2.2981810143,2.2985174099,45.9703481970,19.5544367801
45.9703481970,19.5544367801,2.2985174099,2.2989187156,45.9783743127,19.5532380072
45.9783743127,19.5532380072,2.2989187156,2.2998055570,45.9961111405,19.5505831399
45.9961111405,19.5505831399,2.2998055570,2.3004719250,46.0094385010,19.5485831113
46.0094385010,19.5485831113,2.3004719250,2.3005807643,46.0116152858,19.5482560207
46.0116152858,19.5482560207,2.3005807643,2.3013189250,46.0263785008,19.5460345271
46.0263785008,19.5460345271,2.3013189250,2.3021011000,46.0420220000,19.5436746269
46.0420220000,19.5436746269,2.3021011000,2.3021280808,46.0425616169,19.5435931138
46.0425616169,19.5435931138,2.3021280808,2.3024118805,46.0482376108,19.5427352725
46.0482376108,19.5427352725,2.3024118805,2.3024455393,46.0489107851,19.5426334789
46.0489107851,19.5426334789,2.3024455393,2.3025476467,46.0509529340,19.5423246074
46.0509529340,19.5423246074,2.3025476467,2.3027231790,46.0544635807,19.5417933844
46.0544635807,19.5417933844,2.3027231790,2.3028106402,46.0562128050,19.5415285808
46.0562128050,19.5415285808,2.3028106402,2.3029475219,46.0589504380,19.5411139949
46.0589504380,19.5411139949,2.3029475219,2.3031767966,46.0635359325,19.5404191499
46.0635359325,19.5404191499,2.3031767966,2.3036658484,46.0733169679,19.5389352626
46.0733169679,19.5389352626,2.3036658484,2.3042986449,46.0859728972,19.5370116737
46.0859728972,19.5370116737,2.3042986449,2.3045723982,46.0914479639,19.5361782713
46.0914479639,19.5361782713,2.3045723982,2.3052340048,46.1046800953,19.5341610117
46.1046800953,19.5341610117,2.3052340048,2.3061829645,46.1236592909,19.5312599611
46.1236592909,19.5312599611,2.3061829645,2.3064515130,46.1290302606,19.5304373508
46.1290302606,19.5304373508,2.3064515130,2.3066579684,46.1331593670,19.5298044522
46.1331593670,19.5298044522,2.3066579684,2.3067042240,46.1340844798,19.5296625949
46.1340844798,19.5296625949,2.3067042240,2.3075742765,46.1514855296,19.5269903222
46.1514855296,19.5269903222,2.3075742765,2.3081620284,46.1632405689,19.5251808211
46.1632405689,19.5251808211,2.3081620284,2.3088812698,46.1776253962,19.5229618058
46.1776253962,19.5229618058,2.3088812698,2.3089121529,46.1782430577,19.5228664090
46.1782430577,19.5228664090,2.3089121529,2.3093640500,46.1872810002,19.5214694228
46.1872810002,19.5214694228,2.3093640500,2.3099122143,46.1982442866,19.5197720970
46.1982442866,19.5197720970,2.3099122143,2.3107846306,46.2156926126,19.5170645668
46.2156926126,19.5170645668,2.3107846306,2.3113026206,46.2260524125,19.5154533920
46.2260524125,19.5154533920,2.3113026206,2.3116428114,46.2328562280,19.5143937905
46.2328562280,19.5143937905,2.3116428114,2.3116781441,46.2335628827,19.5142836723
46.2335628827,19.5142836723,2.3116781441,2.3125116586,46.2502331724,19.5116823161
46.2502331724,19.5116823161,2.3125116586,2.3132954219,46.2659084383,19.5092298930
46.2659084383,19.5092298930,2.3132954219,2.3142467972,46.2849359445,19.5062447522
46.2849359445,19.5062447522,2.3142467972,2.3144246635,46.2884932690,19.5056856551
46.2884932690,19.5056856551,2.3144246635,2.3148905926,46.2978118517,19.5042195735
46.2978118517,19.5042195735,2.3148905926,2.3149768492,46.2995369836,19.5039479224
46.2995369836,19.5039479224,2.3149768492,2.3156432249,46.3128644971,19.5018467730
46.3128644971,19.5018467730,2.3156432249,2.3160495701,46.3209914023,19.5005633461
46.3209914023,19.5005633461,2.3160495701,2.3168223159,46.3364463178,19.4981181008
46.3364463178,19.4981181008,2.3168223159,2.3174086066,46.3481721316,19.4962588823
46.3481721316,19.4962588823,2.3174086066,2.3181137285,46.3622745704,19.4940182786
46.3622745704,19.4940182786,2.3181137285,2.3181417600,46.3628352003,19.4939291027
46.3628352003,19.4939291027,2.3181417600,2.3186712918,46.3734258356,19.4922430390
46.3734258356,19.4922430390,2.3186712918,2.3195426942,46.3908538848,19.4894623328
46.3908538848,19.4894623328,2.3195426942,2.3198406390,46.3968127790,19.4885098284
46.3968127790,19.4885098284,2.3198406390,2.3206082937,46.4121658732,19.4860516102
46.4121658732,19.4860516102,2.3206082937,2.3212463701,46.4249274023,19.4840038484
46.4249274023,19.4840038484,2.3212463701,2.3214939683,46.4298793669,19.4832081416
46.4298793669,19.4832081416,2.3214939683,2.3218517654,46.4370353075,19.4820572056
46.4370353075,19.4820572056,2.3218517654,2.3224992745,46.4499854899,19.4799710898
46.4499854899,19.4799710898,2.3224992745,2.3229900992,46.4598019838,19.4783869791
46.4598019838,19.4783869791,2.3229900992,2.3239037974,46.4780759474,19.4754316502
46.4780759474,19.4754316502,2.3239037974,2.3239157285,46.4783145704,19.4753930041
46.4783145704,19.4753930041,2.3239157285,2.3246536779,46.4930735574,19.4729999472
46.4930735574,19.4729999472,2.3246536779,2.3247648062,46.4952961244,19.4726391032
46.4952961244,19.4726391032,2.3247648062,2.3254985951,46.5099719016,19.4702533230
46.5099719016,19.4702533230,2.3254985951,2.3263214739,46.5264294775,19.4675714784
46.5264294775,19.4675714784,2.3263214739,2.3266453841,46.5329076822,19.4665139652
46.5329076822,19.4665139652,2.3266453841,2.3268175894,46.5363517872,19.4659513164
46.5363517872,19.4659513164,2.3268175894,2.3270541980,46.5410839606,19.4651777578
46.5410839606,19.4651777578,2.3270541980,2.3276965094,46.5539301885,19.4630749886
46.5539301885,19.4630749886,2.3276965094,2.3284204329,46.5684086572,19.4607000964
46.5684086572,19.4607000964,2.3284204329,2.3293411251,46.5868225021,19.4576721166
46.5868225021,19.4576721166,2.3293411251,2.3301031940,46.6020638805,19.4551594065
46.6020638805,19.4551594065,2.3301031940,2.3301240057,46.6024801137,19.4550907044
46.6024801137,19.4550907044,2.3301240057,2.3305615479,46.6112309577,19.4536453153
46.6112309577,19.4536453153,2.3305615479,2.3315478537,46.6309570735,19.4503801036
46.6309570735,19.4503801036,2.3315478537,2.3321722224,46.6434444481,19.4483080733
46.6434444481,19.4483080733,2.3321722224,2.3321886571,46.6437731415,19.4482534805
46.6437731415,19.4482534805,2.3321886571,2.3323829264,46.6476585277,19.4476079512
46.6476585277,19.4476079512,2.3323829264,2.3331019794,46.6620395890,19.4452153564
46.6620395890,19.4452153564,2.3331019794,2.3333719569,46.6674391379,19.4443156918
46.6674391379,19.4443156918,2.3333719569,2.3337284312,46.6745686234,19.4431266711
46.6745686234,19.4431266711,2.3337284312,2.3338029319,46.6760586375,19.4428780134
46.6760586375,19.4428780134,2.3338029319,2.3341022046,46.6820440914,19.4418785845
46.6820440914,19.4418785845,2.3341022046,2.3344870448,46.6897408965,19.4405920842
46.6897408965,19.4405920842,2.3344870448,2.3346378451,46.6927569016,19.4400875632
46.6927569016,19.4400875632,2.3346378451,2.3356037818,46.7120756363,19.4368505082
46.7120756363,19.4368505082,2.3356037818,2.3366034940,46.7320698805,19.4334904391
46.7320698805,19.4334904391,2.3366034940,2.3372568149,46.7451362982,19.4312892040
46.7451362982,19.4312892040,2.3372568149,2.3380047408,46.7600948162,19.4287639759
46.7600948162,19.4287639759,2.3380047408,2.3383333055,46.7666661092,19.4276528721
46.7666661092,19.4276528721,2.3383333055,2.3384493260,46.7689865194,19.4272602688
46.7689865194,19.4272602688,2.3384493260,2.3393071942,46.7861438842,19.4243531398
46.7861438842,19.4243531398,2.3393071942,2.3393878862,46.7877577249,19.4240793133
46.7877577249,19.4240793133,2.3393878862,2.3401638510,46.8032770205,19.4214427723
46.8032770205,19.4214427723,2.3401638510,2.3407082751,46.8141655021,19.4195893564
46.8141655021,19.4195893564,2.3407082751,2.3417063442,46.8341268833,19.4161838718
46.8341268833,19.4161838718,2.3417063442,2.3421080533,46.8421610651,19.4148103995
46.8421610651,19.4148103995,2.3421080533,2.3426881656,46.8537633116,19.4128241059
46.8537633116,19.4128241059,2.3426881656,2.3435691614,46.8713832286,19.4098011566
46.8713832286,19.4098011566,2.3435691614,2.3444797869,46.8895957382,19.4066683820
46.8895957382,19.4066683820,2.3444797869,2.3451110206,46.9022204116,19.4044919174
46.9022204116,19.4044919174,2.3451110206,2.3459836668,46.9196733360,19.4014765115
46.9196733360,19.4014765115,2.3459836668,2.3467049830,46.9340996599,19.3989782738
46.9340996599,19.3989782738,2.3467049830,2.3475927750,46.9518555008,19.3958963137
46.9518555008,19.3958963137,2.3475927750,2.3485030295,46.9700605904,19.3927281921
46.9700605904,19.3927281921,2.3485030295,2.3487567767,46.9751355338,19.3918435536
46.9751355338,19.3918435536,2.3487567767,2.3488268787,46.9765375733,19.3915990436
46.9765375733,19.3915990436,2.3488268787,2.3493266394,46.9865327880,19.3898544950
46.9865327880,19.3898544950,2.3493266394,2.3498123915,46.9962478292,19.3881564539
46.9962478292,19.3881564539,2.3498123915,2.3499892427,46.9997848532,19.3875376501
46.9997848532,19.3875376501,2.3499892427,2.3502203945,47.0044078891,19.3867283765
47.0044078891,19.3867283765,2.3502203945,2.3505688518,47.0113770354,19.3855074008
47.0113770354,19.3855074008,2.3505688518,2.3507661825,47.0153236490,19.3848154262
47.0153236490,19.3848154262,2.3507661825,2.3511998953,47.0239979052,19.3832931678
47.0239979052,19.3832931678,2.3511998953,2.3517312079,47.0346241585,19.3814257869
47.0346241585,19.3814257869,2.3517312079,2.3521020298,47.0420405962,19.3801208030
47.0420405962,19.3801208030,2.3521020298,2.3528291942,47.0565838840,19.3775577986
47.0565838840,19.3775577986,2.3528291942,2.3533330668,47.0666613351,19.3757787197
47.0666613351,19.3757787197,2.3533330668,2.3534041588,47.0680831761,19.3755275027
47.0680831761,19.3755275027,2.3534041588,2.3538786878,47.0775737552,19.3738493717
47.0775737552,19.3738493717,2.3538786878,2.3540202012,47.0804040234,19.3733484858
47.0804040234,19.3733484858,2.3540202012,2.3540896841,47.0817936810,19.3731024782
47.0817936810,19.3731024782,2.3540896841,2.3542438097,47.0848761939,19.3725566165
47.0848761939,19.3725566165,2.3542438097,2.3543678476,47.0873569511,19.3721171431
47.0873569511,19.3721171431,2.3543678476,2.3549991066,47.0999821323,19.3698781715
47.0999821323,19.3698781715,2.3549991066,2.3556537403,47.1130748055,19.3675520851
47.1130748055,19.3675520851,2.3556537403,2.3561725330,47.1234506607,19.3657056336
47.1234506607,19.3657056336,2.3561725330,2.3566770424,47.1335408482,19.3639074371
47.1335408482,19.3639074371,2.3566770424,2.3573300442,47.1466008838,19.3615761976
47.1466008838,19.3615761976,2.3573300442,2.3577130054,47.1542601077,19.3602070289
47.1542601077,19.3602070289,2.3577130054,2.3585414833,47.1708296650,19.3572400239
47.1708296650,19.3572400239,2.3585414833,2.3594279902,47.1885598050,19.3540575991
47.1885598050,19.3540575991,2.3594279902,2.3596274826,47.1925496511,19.3533403690
47.1925496511,19.3533403690,2.3596274826,2.3605816480,47.2116329604,19.3499043756
47.2116329604,19.3499043756,2.3605816480,2.3611344840,47.2226896806,19.3479094222
47.2226896806,19.3479094222,2.3611344840,2.3620547233,47.2410944670,19.3445818865
47.2410944670,19.3445818865,2.3620547233,2.3623867460,47.2477349192,19.3433792318
47.2477349192,19.3433792318,2.3623867460,2.3633613626,47.2672272523,19.3398426008
47.2672272523,19.3398426008,2.3633613626,2.3634329181,47.2686583612,19.3395825703
47.2686583612,19.3395825703,2.3634329181,2.3643184747,47.2863694938,19.3363602450
47.2863694938,19.3363602450,2.3643184747,2.3645678981,47.2913579623,19.3354512383
47.2913579623,19.3354512383,2.3645678981,2.3655444911,47.3108898225,19.3318861250
47.3108898225,19.3318861250,2.3655444911,2.3663399881,47.3267997624,19.3289750655
47.3267997624,19.3289750655,2.3663399881,2.3667003915,47.3340078305,19.3276541143
47.3340078305,19.3276541143,2.3667003915,2.3673935449,47.3478708972,19.3251099160
47.3478708972,19.3251099160,2.3673935449,2.3679195706,47.3583914120,19.3231759479
47.3583914120,19.3231759479,2.3679195706,2.3681348631,47.3626972627,19.3223836127
47.3626972627,19.3223836127,2.3681348631,2.3685339701,47.3706794018,19.3209135645
47.3706794018,19.3209135645,2.3685339701,2.3689337560,47.3786751209,19.3194394182
47.3786751209,19.3194394182,2.3689337560,2.3697768661,47.3955373226,19.3163253464
